FixID,DateTime,Latitude ,Longitude ,Altitude 
1195,08/28/2014 12:01:07,38.5680342,-111.9053592,2427.555
1196,08/28/2014 16:01:06,38.5681494,-111.9053028,2444.141
1199,08/29/2014 04:01:02,38.5669011,-111.9059944,2469.926
1200,08/29/2014 08:01:11,38.5730567,-111.919675,2594.789
1201,08/29/2014 12:01:21,38.5739219,-111.9220344,2612.492
1202,08/29/2014 16:02:28,38.5738072,-111.9220342,2614.496
1203,08/29/2014 20:01:21,38.5727506,-111.9262469,2695.828
1204,08/30/2014 00:01:18,38.5735189,-111.926245,2687.523
1205,08/30/2014 04:01:10,38.5775244,-111.9259003,2722.887
1207,08/30/2014 12:01:27,38.5817756,-111.9259428,2676.73
1208,08/30/2014 16:01:08,38.5817944,-111.9258931,2667.883
1209,08/30/2014 20:00:59,38.5895661,-111.9081603,2493.445
1210,08/31/2014 00:00:59,38.5907169,-111.9054422,2473.293
1211,08/31/2014 04:02:26,38.5878197,-111.9030225,2410.301
1212,08/31/2014 08:01:44,38.582775,-111.8987686,2353.164
1213,08/31/2014 12:01:08,38.5874225,-111.8917839,2359.879
1214,08/31/2014 16:01:14,38.5888364,-111.8913589,2315.598
1215,08/31/2014 20:01:19,38.5887478,-111.8913347,2311.309
1216,09/01/2014 00:01:18,38.5887506,-111.8912517,2295.395
1218,09/01/2014 08:01:00,38.5889622,-111.8911883,2299
1220,09/01/2014 16:01:18,38.5888014,-111.891255,2304.258
1221,09/01/2014 20:00:57,38.5888211,-111.8913978,2311.859
1222,09/02/2014 00:00:59,38.5888906,-111.8911931,2290.766
1223,09/02/2014 04:01:00,38.5887236,-111.8912506,2311.813
1225,09/02/2014 12:01:42,38.5904494,-111.8969406,2340.559
1226,09/02/2014 16:01:42,38.5904664,-111.8969017,2347.512
1227,09/02/2014 20:01:52,38.5889778,-111.8912031,2297.742
1228,09/03/2014 00:00:55,38.5889369,-111.8912289,2309.664
1229,09/03/2014 04:01:27,38.5891078,-111.8911872,2265.559
1232,09/03/2014 16:01:20,38.5906275,-111.8970344,2367.902
1233,09/03/2014 20:01:22,38.5877275,-111.8914261,2336.371
1234,09/04/2014 00:01:48,38.5898878,-111.8916744,2305.492
1235,09/04/2014 04:01:18,38.5941769,-111.9033136,2419.289
1239,09/04/2014 20:01:10,38.5973047,-111.9235528,2755.785
1241,09/05/2014 04:00:58,38.5951631,-111.9263981,2808.941
1242,09/05/2014 08:00:57,38.5922617,-111.9294578,2854.262
1245,09/05/2014 20:01:22,38.5823686,-111.9338606,2860.637
1246,09/06/2014 00:01:18,38.5823711,-111.9334964,2799.695
1247,09/06/2014 04:01:19,38.5840297,-111.9360411,2816.914
1248,09/06/2014 08:00:59,38.5801375,-111.9346861,2792.906
1249,09/06/2014 12:01:18,38.5801914,-111.9319461,2717.027
1250,09/06/2014 16:01:19,38.5755244,-111.930355,2830.164
1251,09/06/2014 20:01:07,38.5558942,-111.9527269,2768.012
1252,09/07/2014 00:01:08,38.5545825,-111.9549067,2733.246
1253,09/07/2014 04:01:19,38.5540092,-111.9552756,2710.707
1254,09/07/2014 08:01:21,38.5535264,-111.9443483,2666.473
1255,09/07/2014 12:01:22,38.5543606,-111.9415811,2753.047
1256,09/07/2014 16:00:56,38.5579544,-111.9374461,2698.633
1257,09/07/2014 20:01:10,38.5660258,-111.9403797,2903.414
1259,09/08/2014 04:01:48,38.5711514,-111.9346831,2856.434
1260,09/08/2014 08:01:18,38.5664236,-111.9351675,2854.461
1261,09/08/2014 12:01:39,38.5663058,-111.9355869,2824.879
1263,09/08/2014 20:01:42,38.5641986,-111.9393928,2899.238
1266,09/09/2014 08:01:08,38.5668714,-111.9382603,2876.273
1267,09/09/2014 12:00:49,38.5665436,-111.9384897,2896.402
1269,09/09/2014 20:01:10,38.5708581,-111.9354061,2879.719
1270,09/10/2014 00:01:18,38.5714269,-111.9336925,2836.02
1271,09/10/2014 04:02:02,38.5750178,-111.9288806,2795.266
1272,09/10/2014 08:01:08,38.5781483,-111.9313547,2755.609
1274,09/10/2014 16:01:27,38.5784403,-111.9315822,2734.25
1275,09/10/2014 20:01:00,38.5663967,-111.9358219,2768.563
1277,09/11/2014 04:00:54,38.5628842,-111.9391592,3013.746
1280,09/11/2014 16:01:49,38.5568661,-111.9407506,2722.332
1281,09/11/2014 20:00:58,38.5482436,-111.9468625,2506.758
1283,09/12/2014 04:01:20,38.5483042,-111.9469594,2511.547
1284,09/12/2014 08:00:59,38.5462036,-111.9450658,2510.824
1285,09/12/2014 12:01:42,38.5459242,-111.9450936,2496.641
1286,09/12/2014 16:01:13,38.5457519,-111.9450744,2489.508
1287,09/12/2014 20:01:17,38.5429808,-111.9468789,2458.34
1288,09/13/2014 00:01:21,38.5430244,-111.9469531,2455.016
1289,09/13/2014 04:00:52,38.5474708,-111.9397178,2492.762
1290,09/13/2014 08:01:36,38.5548583,-111.9389653,2661.578
1291,09/13/2014 12:01:12,38.5558328,-111.9384397,2681.199
1292,09/13/2014 16:01:12,38.5557064,-111.9385356,2680.477
1293,09/13/2014 20:01:25,38.5635456,-111.9350358,2737.285
1295,09/14/2014 04:01:06,38.5664944,-111.9362797,2813.633
1296,09/14/2014 08:00:58,38.5589844,-111.9404144,2812.547
1297,09/14/2014 12:00:59,38.5589483,-111.9404322,2808.699
1299,09/14/2014 20:01:42,38.5490089,-111.94658,2562.035
1300,09/15/2014 00:01:36,38.5490214,-111.9465,2559.152
1301,09/15/2014 04:01:16,38.5479736,-111.9458661,2479.699
1302,09/15/2014 08:01:18,38.5435719,-111.9450992,2445.332
1303,09/15/2014 12:00:59,38.5427514,-111.9439514,2457.785
1305,09/15/2014 20:01:19,38.5427378,-111.9446311,2461.664
1306,09/16/2014 00:02:27,38.5431306,-111.9464956,2438.074
1307,09/16/2014 04:01:21,38.5430936,-111.9447303,2449.148
1309,09/16/2014 12:01:15,38.5433083,-111.9446186,2411.277
1310,09/16/2014 16:01:22,38.5431833,-111.9445658,2438.363
1311,09/16/2014 20:01:22,38.5426592,-111.9441022,2439.027
1312,09/17/2014 00:01:18,38.5426992,-111.9441564,2448.891
1313,09/17/2014 04:01:13,38.5426619,-111.944045,2447.563
1315,09/17/2014 12:02:24,38.543345,-111.9446836,2419.547
1317,09/17/2014 20:01:00,38.5423186,-111.9442631,2477.168
1320,09/18/2014 08:01:24,38.5477539,-111.9448556,2506.656
1325,09/19/2014 04:02:08,38.5474744,-111.9451214,2455.395
1326,09/19/2014 08:01:22,38.5553083,-111.9409206,2669.633
1327,09/19/2014 12:01:21,38.5552367,-111.940825,2680.34
1328,09/19/2014 16:01:18,38.5536544,-111.9374678,2585.781
1329,09/19/2014 20:01:48,38.5508008,-111.9333631,2487.059
1332,09/20/2014 08:01:19,38.5568211,-111.9368117,2657.984
1335,09/20/2014 20:01:19,38.5667642,-111.9346958,2756.426
1336,09/21/2014 00:01:38,38.5704519,-111.9334633,2843.281
1337,09/21/2014 04:00:59,38.5704692,-111.9337403,2821.789
1338,09/21/2014 08:01:20,38.5704875,-111.9338647,2855.129
1340,09/21/2014 16:01:15,38.5705192,-111.9338256,2841.313
1344,09/22/2014 08:01:19,38.5705414,-111.9338281,2832.434
1346,09/22/2014 16:01:20,38.5704675,-111.9338792,2812.695
1347,09/22/2014 20:01:16,38.5713039,-111.9340394,2757.781
1348,09/23/2014 00:01:19,38.5704631,-111.9335256,2756.953
1349,09/23/2014 04:01:20,38.5709333,-111.9339175,2818.309
1350,09/23/2014 08:01:11,38.5705219,-111.9337986,2821.598
1351,09/23/2014 12:01:19,38.5705253,-111.9338517,2838.008
1352,09/23/2014 16:01:20,38.5705328,-111.9338897,2833.059
1355,09/24/2014 04:02:06,38.5705328,-111.9337714,2830.066
1356,09/24/2014 08:01:49,38.5704036,-111.9337511,2834.813
1357,09/24/2014 12:01:18,38.5705967,-111.93383,2834.086
1358,09/24/2014 16:00:58,38.5703206,-111.9336961,2812.313
1361,09/25/2014 04:01:49,38.5708114,-111.9339667,2832.918
1363,09/25/2014 12:01:20,38.5706953,-111.9328469,2796.086
1364,09/25/2014 16:02:06,38.5703181,-111.9338047,2809.914
1366,09/26/2014 00:01:20,38.5707642,-111.9338119,2839.59
1367,09/26/2014 04:00:58,38.5708586,-111.9339319,2820.855
1368,09/26/2014 08:01:40,38.5706733,-111.9376992,2988.25
1369,09/26/2014 12:01:15,38.5708139,-111.9380881,2928.891
1370,09/26/2014 16:01:20,38.5706606,-111.9366842,2901.609
1371,09/26/2014 20:01:19,38.5712489,-111.9317767,2764.859
1373,09/27/2014 04:00:49,38.5709067,-111.9334514,2800.734
1374,09/27/2014 08:01:21,38.5704028,-111.9321703,2830.84
1376,09/27/2014 16:00:59,38.5706831,-111.9334625,2836.57
1380,09/28/2014 08:01:54,38.5787119,-111.9364206,2787.148
1381,09/28/2014 12:01:22,38.5790333,-111.9360025,2793.363
1382,09/28/2014 16:01:13,38.5792517,-111.9276711,2734.02
1388,09/29/2014 16:01:21,38.5709158,-111.9357717,2998.27
1390,09/30/2014 00:01:42,38.5727467,-111.9262169,2701.813
1392,09/30/2014 08:01:43,38.5833397,-111.9225378,2600.918
1394,09/30/2014 16:01:18,38.5855983,-111.9271194,2745.863
1397,10/01/2014 04:01:57,38.5927419,-111.9259586,2746.508
1398,10/01/2014 08:01:21,38.5937561,-111.9272067,2862.852
1399,10/01/2014 12:01:19,38.5936425,-111.9268489,2783.477
1400,10/01/2014 16:01:21,38.5936972,-111.9267806,2806.438
1401,10/01/2014 20:01:42,38.5921753,-111.9279131,2803.773
1402,10/02/2014 00:00:49,38.5937206,-111.9262136,2755.934
1403,10/02/2014 04:01:18,38.5937539,-111.9262092,2752.262
1404,10/02/2014 08:01:48,38.5936747,-111.9269478,2764.988
1407,10/02/2014 20:01:23,38.5937192,-111.9268281,2771.969
1408,10/03/2014 00:01:48,38.5937639,-111.9266594,2790.648
1409,10/03/2014 04:01:19,38.5936969,-111.926755,2778.168
1411,10/03/2014 12:01:17,38.5935164,-111.9269814,2813.363
1414,10/04/2014 00:01:07,38.5937017,-111.9261892,2762.938
1415,10/04/2014 04:00:59,38.5937022,-111.926325,2745.016
1417,10/04/2014 12:01:08,38.5936672,-111.9268131,2779.344
1418,10/04/2014 16:01:20,38.5936669,-111.9267739,2798.793
1419,10/04/2014 20:01:38,38.5936831,-111.9266031,2775.32
1422,10/05/2014 08:01:19,38.5937289,-111.9269411,2777.84
1423,10/05/2014 12:01:26,38.5936842,-111.9270417,2771.594
1424,10/05/2014 16:01:16,38.593745,-111.9268061,2772.926
1426,10/06/2014 00:01:19,38.5965297,-111.9256453,2720.621
1428,10/06/2014 08:01:10,38.5934339,-111.9259594,2872.16
1435,10/07/2014 12:02:12,38.5937703,-111.9273728,2663.941
1437,10/07/2014 20:01:40,38.5942611,-111.9266864,2700.824
1439,10/08/2014 04:01:19,38.5939981,-111.9261286,2762.473
1440,10/08/2014 08:01:18,38.5937367,-111.9266575,2765.352
1441,10/08/2014 12:01:20,38.5937386,-111.9266344,2880.172
1443,10/08/2014 20:01:21,38.5935203,-111.9265953,2780.016
1445,10/09/2014 04:01:38,38.5926167,-111.9262756,2730.617
1446,10/09/2014 08:01:18,38.5939481,-111.9265831,2782.117
1449,10/09/2014 20:01:21,38.5914678,-111.9286097,2796.656
1451,10/10/2014 04:01:19,38.5917656,-111.9281125,2756.082
1456,10/11/2014 00:00:55,38.5986861,-111.9235489,2746.363
1457,10/11/2014 04:01:19,38.5980258,-111.9202697,2780.25
1458,10/11/2014 08:00:56,38.5933294,-111.9270194,2813.438
1460,10/11/2014 16:01:18,38.5922778,-111.9266725,2802.797
1461,10/11/2014 20:01:22,38.5912758,-111.9302178,2827.5
1462,10/12/2014 00:00:54,38.5838872,-111.9366844,2861.617
1463,10/12/2014 04:01:54,38.5852967,-111.9426539,2940.813
1465,10/12/2014 12:01:36,38.5903283,-111.9491192,3259.156
1466,10/12/2014 16:02:16,38.593505,-111.9546081,3283.371
1467,10/12/2014 20:01:19,38.5942453,-111.9694681,2966.965
1468,10/13/2014 00:02:02,38.5816317,-111.9759722,2934.254
1469,10/13/2014 04:01:18,38.5789792,-111.9747078,2946.113
1470,10/13/2014 08:01:18,38.5711136,-111.9750978,3063.469
1471,10/13/2014 12:01:59,38.5792117,-111.9670681,3126.059
1472,10/13/2014 16:01:18,38.5790506,-111.9673103,3136.734
1473,10/13/2014 20:00:59,38.5794164,-111.9590325,3258.543
1476,10/14/2014 08:01:58,38.5863339,-111.9504397,3124.727
1477,10/14/2014 12:01:19,38.5863503,-111.9514369,3165.082
1478,10/14/2014 16:01:18,38.5903172,-111.9495083,3240.621
1479,10/14/2014 20:01:48,38.6074214,-111.9336633,2979.398
1480,10/15/2014 00:01:52,38.6127383,-111.9285214,2897.676
1481,10/15/2014 04:00:56,38.6181528,-111.9211386,2877.02
1482,10/15/2014 08:01:20,38.6260731,-111.9193917,2911.258
1483,10/15/2014 12:01:13,38.62603,-111.919125,2890.266
1484,10/15/2014 16:01:19,38.6310317,-111.9164017,2789.828
1485,10/15/2014 20:01:19,38.6367494,-111.9217211,2706.02
1486,10/16/2014 00:00:49,38.6255981,-111.9105386,2562.051
1487,10/16/2014 04:01:00,38.6090583,-111.9007856,2469.578
1488,10/16/2014 08:01:26,38.599495,-111.8988553,2376.969
1490,10/16/2014 16:01:20,38.5913331,-111.8964753,2417.828
1491,10/16/2014 20:01:06,38.5838242,-111.8994464,2384.313
1492,10/17/2014 00:01:48,38.5801389,-111.8998867,2342.445
1493,10/17/2014 04:01:00,38.5733411,-111.9043958,2445.918
1494,10/17/2014 08:01:03,38.5604736,-111.9056153,2413.371
1495,10/17/2014 12:01:30,38.5573608,-111.9105553,2503.73
1496,10/17/2014 16:01:17,38.5565197,-111.9118631,2477.422
1497,10/17/2014 20:01:42,38.5485931,-111.9280125,2403.641
1498,10/18/2014 00:01:08,38.5496786,-111.9414375,2545.723
1499,10/18/2014 04:01:16,38.5486058,-111.9461053,2722.805
1500,10/18/2014 08:01:25,38.5488633,-111.9504933,2597.988
1501,10/18/2014 12:01:20,38.5486003,-111.9508436,2574.242
1502,10/18/2014 16:01:16,38.5486969,-111.9496739,2543.031
1503,10/18/2014 20:01:01,38.5462478,-111.9571297,2734.859
1504,10/19/2014 00:02:07,38.5522925,-111.9720511,2837.234
1505,10/19/2014 04:00:49,38.5665533,-111.9602428,2922.215
1506,10/19/2014 08:01:14,38.5794175,-111.9653614,3194.465
1507,10/19/2014 12:01:48,38.5797567,-111.9659617,3187.012
1508,10/19/2014 16:01:54,38.5840697,-111.9565358,3258.129
1509,10/19/2014 20:01:43,38.6089781,-111.9548008,3147.848
1510,10/20/2014 00:01:42,38.6394403,-111.941135,2918.723
1511,10/20/2014 04:01:59,38.6449994,-111.9272444,2689.258
1512,10/20/2014 08:01:09,38.6341633,-111.9165908,2680.266
1513,10/20/2014 12:01:07,38.6294486,-111.9149106,2768.582
1514,10/20/2014 16:01:30,38.6295072,-111.9149439,2746.035
1515,10/20/2014 20:01:06,38.6197403,-111.9091806,2572.258
1516,10/21/2014 00:01:03,38.6204153,-111.9097375,2612.781
1517,10/21/2014 04:01:01,38.6204781,-111.9097161,2601.418
1518,10/21/2014 08:01:35,38.6164903,-111.9143419,2631.75
1519,10/21/2014 12:01:50,38.6175581,-111.9156503,2677.746
1520,10/21/2014 16:01:42,38.6182811,-111.9159117,2687.664
1521,10/21/2014 20:00:55,38.6227347,-111.9087322,2596.902
1522,10/22/2014 00:00:59,38.6204647,-111.9097428,2591.574
1523,10/22/2014 04:01:10,38.6197631,-111.9090181,2578.207
1526,10/22/2014 16:01:18,38.6211211,-111.9152186,2704.336
1527,10/22/2014 20:01:20,38.6206128,-111.9088347,2593.121
1528,10/23/2014 00:00:49,38.6204108,-111.9086839,2598.215
1529,10/23/2014 04:00:57,38.6146842,-111.9107681,2573.613
1530,10/23/2014 08:01:52,38.6029372,-111.9176714,2573.398
1531,10/23/2014 12:01:43,38.6037058,-111.9212492,2633.914
1534,10/24/2014 00:01:18,38.5936236,-111.9187081,2688.375
1535,10/24/2014 04:02:26,38.5836086,-111.9133236,2488.043
1536,10/24/2014 08:00:54,38.5817869,-111.9238125,2611.996
1537,10/24/2014 12:01:20,38.5817569,-111.9247442,2658.574
1538,10/24/2014 16:02:05,38.5865014,-111.9192292,2608.063
1539,10/24/2014 20:01:40,38.5886933,-111.9145036,2556.168
1540,10/25/2014 00:01:20,38.5887606,-111.9145331,2510.449
1541,10/25/2014 04:00:57,38.5885861,-111.9145153,2567.18
1542,10/25/2014 08:01:11,38.5887631,-111.9149144,2562.129
1543,10/25/2014 12:01:12,38.5886203,-111.9146847,2572.09
1544,10/25/2014 16:00:57,38.5886417,-111.9146136,2566.496
1547,10/26/2014 04:01:03,38.5886108,-111.9145367,2559.578
1548,10/26/2014 08:01:09,38.5886842,-111.9146008,2572.141
1549,10/26/2014 12:01:32,38.5886258,-111.9146817,2571.84
1550,10/26/2014 16:01:06,38.5885736,-111.9145472,2557.559
1551,10/26/2014 20:01:21,38.5888447,-111.9148786,2558.016
1552,10/27/2014 00:01:22,38.5888942,-111.9148467,2553.25
1553,10/27/2014 04:01:21,38.5889222,-111.9147611,2546.699
1554,10/27/2014 08:01:13,38.5886344,-111.9145919,2556.996
1556,10/27/2014 16:01:08,38.5887008,-111.9146353,2581.578
1557,10/27/2014 20:01:21,38.5890792,-111.9147611,2583.574
1558,10/28/2014 00:00:54,38.5886833,-111.9144403,2543.77
1559,10/28/2014 04:01:00,38.5888469,-111.9147467,2552.582
1562,10/28/2014 16:01:21,38.5887317,-111.9145125,2563.328
1563,10/28/2014 20:01:05,38.5901097,-111.9097669,2489.043
1564,10/29/2014 00:01:52,38.5886322,-111.9146308,2551.668
1565,10/29/2014 04:01:12,38.5881172,-111.9149108,2569.27
1566,10/29/2014 08:01:21,38.5930883,-111.9192314,2627.773
1570,10/30/2014 00:01:12,38.5942619,-111.9224744,2719.418
1571,10/30/2014 04:00:57,38.5957756,-111.9237256,2721.762
1572,10/30/2014 08:01:34,38.5977656,-111.9269286,2809.582
1574,10/30/2014 16:01:54,38.5923983,-111.9286044,2811.371
1575,10/30/2014 20:01:15,38.5889156,-111.9258706,2819.09
1577,10/31/2014 04:01:45,38.5888986,-111.9256708,2838.98
1578,10/31/2014 08:01:22,38.5931428,-111.9196989,2629.523
1579,10/31/2014 12:01:21,38.5934958,-111.9199156,2642.32
1580,10/31/2014 16:01:14,38.5861133,-111.9218808,2611.449
1581,10/31/2014 20:00:59,38.5851889,-111.9289256,2726.258
1582,11/01/2014 00:02:23,38.5885267,-111.92277,2673.938
1583,11/01/2014 04:01:19,38.5917947,-111.9183153,2605.047
1585,11/01/2014 12:01:20,38.5967678,-111.9184386,2637.246
1586,11/01/2014 16:01:19,38.5937392,-111.9204019,2701.551
1587,11/01/2014 20:01:22,38.5935297,-111.9202578,2662.293
1588,11/02/2014 00:01:36,38.5923475,-111.9189178,2618.973
1589,11/02/2014 04:02:06,38.5923403,-111.9189211,2605.723
1590,11/02/2014 08:00:57,38.5937358,-111.9205819,2676.266
1591,11/02/2014 12:00:55,38.593715,-111.9205031,2699.277
1592,11/02/2014 16:00:59,38.5937242,-111.9205572,2696.785
1593,11/02/2014 20:01:17,38.5916803,-111.9176056,2583.625
1602,11/04/2014 08:02:09,38.5987072,-111.9194108,2752.699
1604,11/04/2014 16:02:05,38.5951878,-111.9198778,2692.93
1605,11/04/2014 20:01:14,38.5934881,-111.9197803,2699.07
1606,11/05/2014 00:01:13,38.5917856,-111.9180678,2597
1607,11/05/2014 04:01:20,38.5916581,-111.9181439,2595.969
1609,11/05/2014 12:01:17,38.5962344,-111.9245194,2768.297
1610,11/05/2014 16:01:20,38.5969044,-111.9249364,2802.805
1611,11/05/2014 20:01:21,38.5943567,-111.9251072,2730.406
1612,11/06/2014 00:01:53,38.5932956,-111.9124086,2532.066
1613,11/06/2014 04:01:21,38.5941081,-111.9089133,2479.59
1615,11/06/2014 12:00:58,38.5989897,-111.9197725,2690.723
1616,11/06/2014 16:00:59,38.5988306,-111.9197411,2685.082
1617,11/06/2014 20:00:56,38.5983183,-111.9116017,2565.402
1618,11/07/2014 00:01:17,38.5954961,-111.9089244,2500.02
1619,11/07/2014 04:01:30,38.5872403,-111.9206853,2624.059
1620,11/07/2014 08:01:50,38.5869039,-111.9267411,2772.285
1622,11/07/2014 16:01:37,38.5919072,-111.9185894,2621.039
1623,11/07/2014 20:01:42,38.5969758,-111.9192989,2607.852
1624,11/08/2014 00:01:49,38.5968997,-111.9191797,2633.941
1625,11/08/2014 04:01:18,38.5951486,-111.9137986,2574.492
1626,11/08/2014 08:01:14,38.5953422,-111.9092897,2498.137
1628,11/08/2014 16:01:18,38.5954731,-111.9093414,2472.438
1630,11/09/2014 00:00:55,38.5691397,-111.93835,2926.547
1631,11/09/2014 04:00:55,38.56066,-111.9414856,2911.875
1632,11/09/2014 08:01:48,38.5710883,-111.9389664,2951.191
1633,11/09/2014 12:01:02,38.5710281,-111.9388978,2951.457
1634,11/09/2014 16:01:18,38.5814867,-111.9283317,2706.473
1635,11/09/2014 20:00:59,38.5887303,-111.9203553,2641.906
1636,11/10/2014 00:01:06,38.5918039,-111.9182706,2612.48
1637,11/10/2014 04:01:30,38.5957642,-111.9169981,2587.43
1638,11/10/2014 08:01:14,38.5980756,-111.9201897,2657.449
1639,11/10/2014 12:02:23,38.5992606,-111.9174275,2634.371
1640,11/10/2014 16:01:18,38.6015594,-111.9053286,2507.973
1641,11/10/2014 20:01:58,38.5933833,-111.9028983,2408.613
1642,11/11/2014 00:01:00,38.58491,-111.9052864,2436.883
1643,11/11/2014 04:01:56,38.5809819,-111.9111081,2474.133
1644,11/11/2014 08:01:02,38.5741856,-111.9214736,2626.711
1645,11/11/2014 12:01:23,38.5737756,-111.9232406,2621.441
1646,11/11/2014 16:01:21,38.5723297,-111.9251394,2698.836
1649,11/12/2014 04:00:59,38.5722822,-111.9247989,2667.641
1650,11/12/2014 08:00:59,38.5724828,-111.9249614,2674.227
1652,11/12/2014 16:01:21,38.5723219,-111.9249908,2661.211
1653,11/12/2014 20:00:55,38.5723761,-111.92483,2662.195
1654,11/13/2014 00:00:59,38.5723361,-111.9248422,2671.57
1655,11/13/2014 04:01:02,38.57238,-111.9248714,2674.688
1656,11/13/2014 08:01:11,38.5724503,-111.9251161,2675.762
1657,11/13/2014 12:02:19,38.5722081,-111.9250853,2658.176
1658,11/13/2014 16:02:11,38.5722933,-111.925085,2665.66
1659,11/13/2014 20:01:20,38.5725436,-111.9246667,2664.871
1660,11/14/2014 00:01:06,38.5723972,-111.9246403,2667.477
1661,11/14/2014 04:00:59,38.5724572,-111.9246539,2659.762
1662,11/14/2014 08:01:18,38.5724211,-111.9250831,2667.18
1663,11/14/2014 12:01:18,38.5722411,-111.9251225,2665.637
1664,11/14/2014 16:01:42,38.5721708,-111.9251203,2663.559
1665,11/14/2014 20:01:17,38.5724294,-111.924565,2655.215
1666,11/15/2014 00:01:00,38.5725197,-111.9244978,2663.707
1667,11/15/2014 04:00:58,38.5724419,-111.9246497,2652.129
1668,11/15/2014 08:01:20,38.5723678,-111.9251947,2667.594
1669,11/15/2014 12:01:07,38.5724139,-111.9250489,2673.219
1670,11/15/2014 16:00:53,38.5722883,-111.9250564,2675.629
1672,11/16/2014 00:01:36,38.5732622,-111.9254658,2692.031
1673,11/16/2014 04:02:29,38.5730506,-111.9256967,2681.422
1674,11/16/2014 08:01:02,38.5724567,-111.9250386,2668.188
1675,11/16/2014 12:01:48,38.5723717,-111.9250753,2675.148
1676,11/16/2014 16:02:06,38.5723253,-111.9250894,2677.141
1680,11/17/2014 08:01:42,38.5693242,-111.9390622,3001.281
1681,11/17/2014 12:01:20,38.5731092,-111.9255722,2666.109
1682,11/17/2014 16:01:20,38.5723203,-111.9251125,2681.355
1683,11/17/2014 20:01:20,38.5733608,-111.9256983,2660.77
1685,11/18/2014 04:01:22,38.5733711,-111.9256478,2674.188
1686,11/18/2014 08:01:36,38.5814444,-111.9272208,2672.633
1687,11/18/2014 12:01:22,38.5857161,-111.9264811,2704.262
1688,11/18/2014 16:01:08,38.5855292,-111.9265042,2719.281
1692,11/19/2014 08:01:21,38.5919475,-111.9288156,2788.59
1694,11/19/2014 16:01:53,38.6084611,-111.9266783,2770.402
1695,11/19/2014 20:01:13,38.6096381,-111.9367658,2943.078
1698,11/20/2014 08:00:59,38.6113547,-111.9297667,2865.426
1699,11/20/2014 12:01:02,38.6099603,-111.9272661,2856.094
1700,11/20/2014 16:00:58,38.6045264,-111.9212975,2712.664
1701,11/20/2014 20:01:20,38.6038228,-111.9191689,2700.945
1704,11/21/2014 08:00:59,38.5987461,-111.9179628,2620.316
1710,11/22/2014 08:01:19,38.5730122,-111.9369803,3267.367
1711,11/22/2014 12:01:23,38.5636186,-111.9392036,2925.336
1712,11/22/2014 16:02:03,38.5496964,-111.9390617,2568.641
1713,11/22/2014 20:01:21,38.5364803,-111.9463908,2634.559
1715,11/23/2014 04:01:30,38.5479167,-111.9558406,2692.461
1716,11/23/2014 08:01:18,38.5511128,-111.9480311,2651.766
1724,11/24/2014 16:00:57,38.5964153,-111.9069683,2503.656
1727,11/25/2014 04:01:23,38.5951747,-111.9091219,2541.66
1729,11/25/2014 12:01:11,38.5918967,-111.9167986,2632.074
1730,11/25/2014 16:01:06,38.5919297,-111.9169372,2613.93
1731,11/25/2014 20:01:14,38.6014442,-111.9008317,2388.535
1735,11/26/2014 12:00:59,38.5986886,-111.9200942,2790.629
1737,11/26/2014 20:01:36,38.5940431,-111.9090347,2463.402
1739,11/27/2014 04:01:59,38.5918903,-111.9185775,2642.996
1740,11/27/2014 08:01:21,38.5887219,-111.9184728,2600.047
1742,11/27/2014 16:01:01,38.5938603,-111.9125464,2563.809
1743,11/27/2014 20:01:37,38.5981964,-111.9199164,2685.215
1744,11/28/2014 00:01:12,38.6006617,-111.9125747,2620.863
1745,11/28/2014 04:00:59,38.5906569,-111.9058336,2461.469
1746,11/28/2014 08:01:14,38.5900289,-111.9180178,2617.395
1747,11/28/2014 12:01:42,38.5900342,-111.9180047,2634.156
1748,11/28/2014 16:01:36,38.5917625,-111.9167433,2625.961
1749,11/28/2014 20:01:07,38.5921056,-111.9152147,2595.531
1750,11/29/2014 00:01:21,38.5933436,-111.9120556,2547.855
1751,11/29/2014 04:01:08,38.5941933,-111.9089411,2470.914
1752,11/29/2014 08:01:58,38.5951911,-111.9082933,2432.465
1753,11/29/2014 12:01:19,38.5951167,-111.9080264,2359.656
1754,11/29/2014 16:01:20,38.5952361,-111.9080314,2469.625
1755,11/29/2014 20:02:06,38.5827606,-111.9155256,2526.32
1756,11/30/2014 00:01:16,38.5713756,-111.9251756,2684.008
1757,11/30/2014 04:00:58,38.5563342,-111.9557925,2812.262
1758,11/30/2014 08:01:49,38.5511892,-111.9491064,2683.789
1759,11/30/2014 12:01:20,38.5487461,-111.9467658,2529.781
1761,11/30/2014 20:01:22,38.5443522,-111.9518761,2623.121
1762,12/01/2014 00:00:49,38.5445861,-111.951755,2611.043
1763,12/01/2014 04:01:21,38.5445911,-111.9517256,2601.637
1764,12/01/2014 08:01:05,38.5446106,-111.9516314,2604.793
1765,12/01/2014 12:01:04,38.5445533,-111.9515889,2608.68
1766,12/01/2014 16:02:33,38.5445339,-111.9516625,2622.816
1768,12/02/2014 00:01:00,38.5445469,-111.9517678,2615.617
1769,12/02/2014 04:01:21,38.5448825,-111.9508186,2616.688
1770,12/02/2014 08:01:22,38.5445606,-111.9516647,2607.664
1771,12/02/2014 12:01:17,38.5445381,-111.9515836,2615.758
1773,12/02/2014 20:01:48,38.5445647,-111.9516856,2610.832
