time,date,hour,y,x
2644,5-Jan-05,16:20,4845153.761,367934.1829
2645,5-Jan-05,16:25,4845003.559,367774.6796
2646,5-Jan-05,16:30,4845003.647,367773.5859
2647,5-Jan-05,16:35,4845000.316,367775.1309
2648,5-Jan-05,16:40,4845017.803,367784.7566
2649,5-Jan-05,16:45,4845002.855,367774.867
2650,5-Jan-05,16:50,4845001.493,367773.519
2651,5-Jan-05,16:55,4845007.101,367775.3539
2652,5-Jan-05,17:00,4845004.204,367773.5245
2653,5-Jan-05,17:05,4845008.679,367770.2785
2654,5-Jan-05,17:10,4845004.938,367775.1339
2655,5-Jan-05,17:15,4845005.496,367773.9367
2656,5-Jan-05,17:20,4845008.28,367771.9057
2657,5-Jan-05,17:25,4845007.783,367771.767
2658,5-Jan-05,17:30,4845006.128,367772.8457
2659,5-Jan-05,17:35,4845006.627,367772.904
2660,5-Jan-05,17:40,4845004.307,367772.8096
2661,5-Jan-05,17:45,4845004.03,367774.4634
2662,5-Jan-05,17:50,4845004.891,367774.7302
2663,5-Jan-05,17:55,4845000.061,367773.982
2664,5-Jan-05,18:00,4845002.375,367772.1914
2665,5-Jan-05,18:05,4845017.001,367786.5531
2666,5-Jan-05,18:10,4845013.304,367787.5108
2667,5-Jan-05,18:15,4845015.209,367788.3782
2668,5-Jan-05,18:20,4845014.708,367786.7332
2669,5-Jan-05,18:25,4845015.151,367786.2747
2670,5-Jan-05,18:30,4845013.828,367786.313
2671,5-Jan-05,18:35,4845015.666,367787.179
2672,5-Jan-05,18:40,4845014.853,367786.1561
2673,5-Jan-05,18:45,4845014.812,367786.5338
2674,5-Jan-05,18:50,4845015.32,367787.2849
2675,5-Jan-05,18:55,4845017.44,367789.0507
2676,5-Jan-05,19:00,4845015.469,367785.9186
2677,5-Jan-05,19:05,4845013.201,367785.4306
2678,5-Jan-05,19:10,4845015.203,367786.9927
2679,5-Jan-05,19:15,4845016.512,367786.5675
2680,5-Jan-05,19:20,4845015.211,367786.6142
2681,5-Jan-05,19:25,4845015.427,367785.2492
2682,5-Jan-05,19:30,4845013.555,367786.0418
2683,5-Jan-05,19:35,4845016.858,367785.8817
2684,5-Jan-05,19:40,4845017.791,367787.044
2685,5-Jan-05,19:45,4845024.699,367793.9147
2686,5-Jan-05,19:50,4845019.078,367790.5169
2687,5-Jan-05,19:55,4845016.394,367789.1427
2688,5-Jan-05,20:00,4845016.105,367786.3178
2689,5-Jan-05,20:05,4845019.561,367786.8535
2690,5-Jan-05,20:10,4845023.139,367786.8761
2691,5-Jan-05,20:15,4845014.446,367785.9708
2692,5-Jan-05,20:20,4845018.703,367786.4579
2693,5-Jan-05,20:25,4845009.077,367784.4065
2694,5-Jan-05,20:30,4845185.394,367879.7482
2695,5-Jan-05,20:35,4845013.066,367787.1919
2696,5-Jan-05,20:40,4845015,367786.0462
2697,5-Jan-05,20:45,4845015.109,367787.2566
2698,5-Jan-05,20:50,4845019.188,367788.3201
2699,5-Jan-05,20:55,4845017.064,367787.835
2700,5-Jan-05,21:00,4845015.397,367787.8664
2701,5-Jan-05,21:05,4845015.852,367788.4393
2702,5-Jan-05,21:10,4845016.297,367789.5597
2703,5-Jan-05,21:15,4845014.998,367787.8343
2704,5-Jan-05,21:20,4845015.321,367787.2205
2705,5-Jan-05,21:25,4845017.216,367789.6907
2706,5-Jan-05,21:30,4845015.527,367789.1417
2707,5-Jan-05,21:35,4845015.59,367789.3443
2708,5-Jan-05,21:40,4845015.3,367789.9426
2709,5-Jan-05,21:45,4845012.466,367789.4434
2710,5-Jan-05,21:50,4845015.301,367789.8782
2711,5-Jan-05,21:55,4845015.482,367789.7288
2712,5-Jan-05,22:00,4845015.956,367789.3757
2713,5-Jan-05,22:05,4845015.948,367789.7783
2714,5-Jan-05,22:10,4845018.028,367790.7619
2715,5-Jan-05,22:15,4845015.772,367786.3112
2716,5-Jan-05,22:20,4845030.507,367721.8026
2717,5-Jan-05,22:25,4844945.72,367613.1521
2718,5-Jan-05,22:30,4845011.12,367387.6827
2719,5-Jan-05,22:35,4845196.068,367108.1757
2720,5-Jan-05,22:40,4845423.684,367001.263
2721,5-Jan-05,22:45,4845610.143,366915.7417
2722,5-Jan-05,22:50,4845976.544,366681.7811
2723,5-Jan-05,22:55,4846357.039,366617.8923
2724,5-Jan-05,23:00,4846532.692,366574.5861
2725,5-Jan-05,23:05,4846928.499,366481.3595
2726,5-Jan-05,23:10,4847023.525,366458.3647
2727,5-Jan-05,23:15,4847076.388,366548.3626
2728,5-Jan-05,23:20,4847036.802,366813.2282
2729,5-Jan-05,23:25,4846928.433,367213.8513
2730,5-Jan-05,23:30,4846930.474,367214.0208
2731,5-Jan-05,23:35,4846918.989,367223.3262
2732,5-Jan-05,23:40,4846915.14,367225.7781
2733,5-Jan-05,23:45,4846907.572,367294.4767
2734,5-Jan-05,23:51,4846763.566,367406.0228
2735,5-Jan-05,23:55,4846451.692,367565.979
2736,6-Jan-05,0:00,4846394.191,367640.5121
2737,6-Jan-05,0:05,4846176.365,367767.4581
2738,6-Jan-05,0:10,4845920.935,368026.1107
2739,6-Jan-05,0:15,4845594.359,368240.4656
2740,6-Jan-05,0:20,4845509.414,368359.8655
2741,6-Jan-05,0:25,4845508.503,368359.3079
2742,6-Jan-05,0:30,4845485.279,368410.0822
2743,6-Jan-05,0:35,4845485.778,368407.8771
2744,6-Jan-05,0:40,4845485.192,368407.7367
2745,6-Jan-05,0:45,4845485.097,368408.065
2746,6-Jan-05,0:50,4845487.449,368409.3437
2747,6-Jan-05,0:55,4845483.423,368405.6399
2748,6-Jan-05,1:00,4845486.714,368408.9023
2749,6-Jan-05,1:05,4845481.94,368408.6793
2750,6-Jan-05,1:10,4845486.818,368409.7984
2751,6-Jan-05,1:15,4845488.67,368408.2966
2752,6-Jan-05,1:20,4845486.648,368409.3923
2753,6-Jan-05,1:25,4845487.894,368408.7484
2754,6-Jan-05,1:30,4845487.22,368408.5982
2755,6-Jan-05,1:35,4845487.597,368408.0499
2756,6-Jan-05,1:40,4845489.427,368407.6591
2757,6-Jan-05,1:45,4845487.57,368407.7111
2758,6-Jan-05,1:50,4845487.828,368407.6276
2759,6-Jan-05,1:55,4845484.369,368407.2291
2760,6-Jan-05,2:00,4845485.677,368406.8281
2761,6-Jan-05,2:05,4845487.57,368407.7111
2762,6-Jan-05,2:10,4845486.85,368407.0767
2763,6-Jan-05,2:15,4845485.95,368407.059
2764,6-Jan-05,2:20,4845489.033,368409.0367
2765,6-Jan-05,2:25,4845486.651,368407.5802
2766,6-Jan-05,2:30,4845483.377,368406.2672
2767,6-Jan-05,2:35,4845487.095,368407.0091
2768,6-Jan-05,2:40,4845489.987,368410.8274
2769,6-Jan-05,2:45,4845489.542,368411.3986
2770,6-Jan-05,2:50,4845488.757,368411.7858
2771,6-Jan-05,2:55,4845488.613,368411.1789
2772,6-Jan-05,3:00,4845489.719,368411.4262
2773,6-Jan-05,3:05,4845488.989,368412.4186
2774,6-Jan-05,3:10,4845486.494,368411.0485
2775,6-Jan-05,3:15,4845486.289,368410.1746
2776,6-Jan-05,3:20,4845486.426,368409.388
2777,6-Jan-05,3:25,4845487.436,368408.3367
2778,6-Jan-05,3:30,4845491.319,368410.3141
2779,6-Jan-05,3:35,4845425.483,368510.7886
2780,6-Jan-05,3:40,4845091.996,368704.0572
2781,6-Jan-05,3:45,4844641.09,368813.4392
2782,6-Jan-05,3:50,4844214.852,368917.7881
2783,6-Jan-05,3:55,4843869.624,368664.3836
2784,6-Jan-05,4:00,4843663.929,368602.9089
2785,6-Jan-05,4:05,4844030.744,368266.3454
2786,6-Jan-05,4:11,4844294.53,368022.7474
2787,6-Jan-05,4:15,4844298.431,368115.9558
2788,6-Jan-05,4:20,4844299.106,368111.5788
2789,6-Jan-05,4:25,4844299.319,368114.8536
2790,6-Jan-05,4:30,4844300.811,368115.8418
2791,6-Jan-05,4:35,4844299.924,368116.8553
2792,6-Jan-05,4:40,4844301.048,368114.5092
2793,6-Jan-05,4:45,4844298.621,368117.031
2794,6-Jan-05,4:50,4844300.383,368115.5675
2795,6-Jan-05,4:55,4844302.287,368115.9193
2796,6-Jan-05,5:01,4844300.12,368117.6406
2797,6-Jan-05,5:05,4844311.052,368114.3203
2798,6-Jan-05,5:10,4844305.276,368119.2892
2799,6-Jan-05,5:15,4844299.646,368116.874
2800,6-Jan-05,5:20,4844298.527,368117.2788
2801,6-Jan-05,5:25,4844295.951,368117.7193
2802,6-Jan-05,5:30,4844297.848,368117.3057
2803,6-Jan-05,5:35,4844297.437,368116.1778
2804,6-Jan-05,5:40,4844292.833,368116.401
2805,6-Jan-05,5:45,4844294.892,368116.78
2806,6-Jan-05,5:50,4844295.799,368135.0118
2807,6-Jan-05,5:55,4844298.468,368115.7552
2808,6-Jan-05,6:00,4844295.475,368115.3818
2809,6-Jan-05,6:05,4844301.706,368118.8642
2810,6-Jan-05,6:10,4844303.383,368118.3818
2811,6-Jan-05,6:15,4844306.219,368123.2712
2812,6-Jan-05,6:20,4844299.931,368126.0309
2813,6-Jan-05,6:25,4844306.25,368120.0496
2814,6-Jan-05,6:30,4844305.484,368120.0103
2815,6-Jan-05,6:35,4844310.62,368123.8013
2816,6-Jan-05,6:40,4844302.401,368124.1786
2817,6-Jan-05,6:45,4844303.873,368118.319
2818,6-Jan-05,6:50,4844301.294,368116.101
2819,6-Jan-05,6:55,4844301.551,368117.1775
2820,6-Jan-05,7:00,4844302.01,368117.5652
2821,6-Jan-05,7:05,4844302.064,368117.6146
2822,6-Jan-05,7:10,4844300.828,368117.7674
2823,6-Jan-05,7:15,4844300.317,368117.2256
2824,6-Jan-05,7:20,4844302.187,368118.1729
2825,6-Jan-05,7:25,4844302.072,368117.2361
2826,6-Jan-05,7:30,4844301.885,368117.7238
2827,6-Jan-05,7:35,4844303.057,368117.4087
2828,6-Jan-05,7:40,4844301.952,368117.121
2829,6-Jan-05,7:45,4844299.92,368117.0808
2830,6-Jan-05,7:50,4844300.466,368117.5347
2831,6-Jan-05,7:55,4844299.709,368118.1722
2832,6-Jan-05,8:00,4844299.487,368117.0239
2833,6-Jan-05,8:05,4844300.725,368116.8067
2834,6-Jan-05,8:10,4844300.983,368117.8188
2835,6-Jan-05,8:15,4844301.134,368116.3395
2836,6-Jan-05,8:20,4844301.744,368116.9558
2837,6-Jan-05,8:25,4844300.933,368118.6475
2838,6-Jan-05,8:30,4844300.193,368117.2876
2839,6-Jan-05,8:35,4844301.875,368116.5153
2840,6-Jan-05,8:40,4844297.822,368115.251
2841,6-Jan-05,8:45,4844299.167,368114.6734
2842,6-Jan-05,8:50,4844295.14,368113.8285
2843,6-Jan-05,8:55,4844303.359,368117.8899
2844,6-Jan-05,9:00,4844332.096,368117.6525
2845,6-Jan-05,9:05,4844307.677,368119.7636
2846,6-Jan-05,9:10,4844300.444,368115.2787
2847,6-Jan-05,9:15,4844301.064,368115.3795
2848,6-Jan-05,9:20,4844301.276,368115.3596
2849,6-Jan-05,9:25,4844299.795,368115.4914
2850,6-Jan-05,9:30,4844301.606,368116.0589
2851,6-Jan-05,9:35,4844300.634,368115.2341
2852,6-Jan-05,9:40,4844311.977,368123.7153
2853,6-Jan-05,9:45,4844306.402,368118.5301
2854,6-Jan-05,9:50,4844325.1,368134.3584
2855,6-Jan-05,9:55,4844320.602,368128.0748
2856,6-Jan-05,10:00,4844323.948,368130.2192
2857,6-Jan-05,10:05,4844317.231,368123.2392
2858,6-Jan-05,10:10,4844355.503,368127.9591
2859,6-Jan-05,10:15,4844371.461,368090.7437
2860,6-Jan-05,10:20,4844718.835,368094.9545
2861,6-Jan-05,10:26,4845071.926,368011.2973
2862,6-Jan-05,10:30,4845322.766,367886.0698
2863,6-Jan-05,10:35,4845809.561,367788.7747
2864,6-Jan-05,10:40,4846034.621,367785.5218
2865,6-Jan-05,10:45,4846245.05,367642.1416
2866,6-Jan-05,10:50,4846383.818,367578.168
2867,6-Jan-05,10:55,4846594.73,367720.6418
2868,6-Jan-05,11:00,4846775.661,367750.7817
2869,6-Jan-05,11:05,4847095.435,367953.5614
2870,6-Jan-05,11:10,4847339.043,368067.3308
2871,6-Jan-05,11:15,4847493.881,367986.7458
2872,6-Jan-05,11:20,4847459.251,368036.4966
2873,6-Jan-05,11:25,4847394.812,368131.1752
2874,6-Jan-05,11:30,4847305.871,368213.6958
2875,6-Jan-05,11:35,4847038.239,368395.5721
2876,6-Jan-05,11:40,4846979.316,368525.727
2877,6-Jan-05,11:45,4846825.78,368752.1561
2878,6-Jan-05,11:51,4846692.588,368968.2046
2879,6-Jan-05,11:55,4846691.559,368968.587
2880,6-Jan-05,12:00,4846693.765,368963.1546
2881,6-Jan-05,12:05,4846697.906,368970.7089
2882,6-Jan-05,12:10,4846693.899,368964.2524
2883,6-Jan-05,12:15,4846690.698,368963.7385
2884,6-Jan-05,12:20,4846689.198,368961.5187
2885,6-Jan-05,12:25,4846689.947,368961.2918
2886,6-Jan-05,12:30,4846688.596,368965.5574
2887,6-Jan-05,12:35,4846692.987,368963.1635
2888,6-Jan-05,12:40,4846693.525,368965.7911
2889,6-Jan-05,12:45,4846694.759,368965.7429
2890,6-Jan-05,12:50,4846689.984,368965.6249
2891,6-Jan-05,12:55,4846660.082,368971.3747
2892,6-Jan-05,13:00,4846546.256,368933.8819
2893,6-Jan-05,13:05,4846188.784,368892.2893
2894,6-Jan-05,13:10,4846188.981,368894.669
2895,6-Jan-05,13:15,4846193.908,368893.8478
2896,6-Jan-05,13:20,4846190.244,368893.1878
2897,6-Jan-05,13:25,4846193.467,368894.2418
2898,6-Jan-05,13:30,4846192.28,368894.7097
2899,6-Jan-05,13:35,4846190.681,368894.6782
2900,6-Jan-05,13:40,4846190.944,368895.4404
2901,6-Jan-05,13:45,4846190.063,368894.4889
2902,6-Jan-05,13:50,4846191.394,368895.6989
2903,6-Jan-05,13:55,4846186.037,368895.2151
2904,6-Jan-05,14:00,4846188.33,368895.0105
2905,6-Jan-05,14:05,4846188.205,368897.9636
2906,6-Jan-05,14:10,4846187.29,368897.6315
2907,6-Jan-05,14:15,4846192.093,368895.2214
2908,6-Jan-05,14:20,4846191.267,368893.1194
2909,6-Jan-05,14:25,4846192.893,368891.8145
2910,6-Jan-05,14:30,4846607.043,369283.6014
2911,6-Jan-05,14:35,4846849.873,369398.4805
2912,6-Jan-05,14:40,4846916.907,369592.447
2913,6-Jan-05,14:45,4846591.625,370105.3567
2914,6-Jan-05,14:50,4846171.76,370221.2842
2915,6-Jan-05,14:55,4845908.879,370614.7043
2916,6-Jan-05,15:00,4845781.204,370743.1391
2917,6-Jan-05,15:05,4845499.5,371138.324
2918,6-Jan-05,15:10,4845211.82,371567.0692
2919,6-Jan-05,15:15,4844945.947,372037.4198
2920,6-Jan-05,15:20,4844648.596,372318.5348
2921,6-Jan-05,15:25,4844225.75,372352.3052
2922,6-Jan-05,15:30,4843863.362,372532.807
2923,6-Jan-05,15:35,4843815.979,372844.1561
2924,6-Jan-05,15:40,4843371.96,372714.7838
2925,6-Jan-05,15:45,4843309.978,372407.986
2926,6-Jan-05,15:50,4843031.713,371860.6395
2927,6-Jan-05,15:55,4842734.439,371479.2862
2928,6-Jan-05,16:00,4842388.613,371351.1816
2929,6-Jan-05,16:05,4842026.157,371009.517
2930,6-Jan-05,16:10,4841675.807,370839.9804
2931,6-Jan-05,16:15,4841590.048,370584.4961
2932,6-Jan-05,16:20,4841834.055,370277.2271
2933,6-Jan-05,16:25,4842169.773,369930.0983
2934,6-Jan-05,16:30,4842419.596,369673.217
2935,6-Jan-05,16:35,4842766.561,369290.8197
2936,6-Jan-05,16:40,4842747.358,369086.3651
2937,6-Jan-05,16:45,4842740.258,369080.1425
2938,6-Jan-05,16:50,4842737.661,369085.0791
2939,6-Jan-05,16:55,4842749.086,369077.004
2940,6-Jan-05,17:00,4842833.772,369011.2978
2941,6-Jan-05,17:05,4843286.595,368919.9184
2942,6-Jan-05,17:10,4843777.736,368643.0385
2943,6-Jan-05,17:15,4843845.424,368583.1604
2944,6-Jan-05,17:20,4843828.892,368364.9636
2945,6-Jan-05,17:25,4843531.764,367968.6486
2946,6-Jan-05,17:30,4843256.819,367816.3956
2947,6-Jan-05,17:35,4842681.181,367674.9765
2948,6-Jan-05,17:40,4842433.785,367284.4516
2949,6-Jan-05,17:45,4842034.545,366774.2955
2950,6-Jan-05,17:50,4841742.781,366516.925
2951,6-Jan-05,17:55,4841290.074,366179.164
2952,6-Jan-05,18:00,4840826.837,365923.8502
2953,6-Jan-05,18:05,4840511.204,365650.401
2954,6-Jan-05,18:10,4840238.836,365484.5384
2955,6-Jan-05,18:15,4840157.701,365188.7082
2956,6-Jan-05,18:20,4840055.85,365078.4744
2957,6-Jan-05,18:25,4839876.525,365300.6787
2958,6-Jan-05,18:30,4839680,365565.2094
2959,6-Jan-05,18:35,4839477.641,365926.6194
2960,6-Jan-05,18:40,4839535.274,366058.4373
2961,6-Jan-05,18:45,4839338.217,366474.5043
2962,6-Jan-05,18:50,4839424.253,366584.9669
2963,6-Jan-05,18:55,4839418.728,366587.8556
2964,6-Jan-05,19:00,4839419.101,366589.2496
2965,6-Jan-05,19:05,4839419.675,366588.3017
2966,6-Jan-05,19:10,4839417.669,366586.9154
2967,6-Jan-05,19:15,4839419.385,366588.9248
2968,6-Jan-05,19:20,4839423.054,366591.0295
2969,6-Jan-05,19:25,4839421.594,366586.7922
2970,6-Jan-05,19:30,4839420.295,366588.4028
2971,6-Jan-05,19:35,4839421.445,366588.1355
2972,6-Jan-05,19:40,4839420.633,366589.8445
2973,6-Jan-05,19:45,4839421.598,366588.2515
2974,6-Jan-05,19:50,4839421.127,366588.4678
2975,6-Jan-05,19:55,4839422.287,366587.6848
2976,6-Jan-05,20:00,4839420.874,366590.0025
2977,6-Jan-05,20:05,4839421.173,366587.8399
2978,6-Jan-05,20:10,4839421.351,366587.8193
2979,6-Jan-05,20:15,4839421.381,366588.0214
2980,6-Jan-05,20:20,4839422.608,366588.3361
2981,6-Jan-05,20:25,4839420.053,366586.6325
2982,6-Jan-05,20:30,4839420.649,366587.378
2983,6-Jan-05,20:35,4839420.81,366587.091
2984,6-Jan-05,20:40,4839423.381,366588.5289
2985,6-Jan-05,20:45,4839418.281,366585.7667
2986,6-Jan-05,20:50,4839416.651,366585.5971
2987,6-Jan-05,20:55,4839421.869,366588.6116
2988,6-Jan-05,21:00,4839411.748,366583.5483
2989,6-Jan-05,21:05,4839417.448,366587.4269
2990,6-Jan-05,21:10,4839415.321,366587.1184
2991,6-Jan-05,21:15,4839387.371,366587.9953
2992,6-Jan-05,21:20,4839414.799,366587.0838
2993,6-Jan-05,21:25,4839420.852,366588.3494
2994,6-Jan-05,21:30,4839422.105,366587.3426
2995,6-Jan-05,21:35,4839420.66,366588.4988
2996,6-Jan-05,21:40,4839420.69,366585.2989
2997,6-Jan-05,21:45,4839421.066,366587.0558
2998,6-Jan-05,21:50,4839420.686,366587.1772
2999,6-Jan-05,21:55,4839421.468,366586.9912
3000,6-Jan-05,22:00,4839421.665,366586.0358
3001,6-Jan-05,22:05,4839421.71,366587.1089
3002,6-Jan-05,22:10,4839421.635,366584.7534
3003,6-Jan-05,22:15,4839423.737,366585.7386
3004,6-Jan-05,22:20,4839425.285,366587.2448
3005,6-Jan-05,22:25,4839425.831,366587.7072
3006,6-Jan-05,22:30,4839425.131,366587.1531
3007,6-Jan-05,22:35,4839424.81,366587.6384
3008,6-Jan-05,22:40,4839421.442,366588.2725
3009,6-Jan-05,22:45,4839422.925,366588.028
3010,6-Jan-05,22:50,4839425.018,366586.7074
3011,6-Jan-05,22:55,4839424.953,366587.1495
3012,6-Jan-05,23:00,4839422.449,366587.3897
3013,6-Jan-05,23:05,4839423.507,366588.3782
3014,6-Jan-05,23:10,4839423.052,366586.0877
3015,6-Jan-05,23:15,4839423.235,366586.3816
3016,6-Jan-05,23:20,4839421.446,366586.4345
3017,6-Jan-05,23:25,4839421.489,366584.2427
3018,6-Jan-05,23:30,4839425.114,366586.3304
3019,6-Jan-05,23:35,4839423.881,366585.2256
3020,6-Jan-05,23:40,4839423.697,366583.2952
3021,6-Jan-05,23:45,4839423.627,366586.8086
3022,6-Jan-05,23:50,4839423.727,366585.158
3023,6-Jan-05,23:55,4839423.055,366583.1937
3024,7-Jan-05,0:00,4839424.111,366585.9235
3025,7-Jan-05,0:05,4839423.113,366586.3792
3026,7-Jan-05,0:10,4839424.64,366587.2561
3027,7-Jan-05,0:15,4839417.951,366583.4061
3028,7-Jan-05,0:20,4839422.219,366581.6372
3029,7-Jan-05,0:25,4839425.26,366580.7063
3030,7-Jan-05,0:30,4839421.703,366584.1341
3031,7-Jan-05,0:35,4839422.623,366583.1205
3032,7-Jan-05,0:40,4839417.388,366583.7738
3033,7-Jan-05,0:45,4839422.947,366585.2311
3034,7-Jan-05,0:50,4839424.057,366586.9543
3035,7-Jan-05,0:55,4839422.711,366586.5001
3036,7-Jan-05,1:00,4839424.6,366585.9171
3037,7-Jan-05,1:05,4839425.437,366587.4333
3038,7-Jan-05,1:10,4839424.527,366586.7863
3039,7-Jan-05,1:15,4839426.058,366585.785
3040,7-Jan-05,1:20,4839425.903,366587.4587
3041,7-Jan-05,1:25,4839422.302,366586.9676
3042,7-Jan-05,1:30,4839425.491,366586.3541
3043,7-Jan-05,1:35,4839422.049,366586.8255
3044,7-Jan-05,1:40,4839420.072,366585.6655
3045,7-Jan-05,1:45,4839422.492,366585.1978
3046,7-Jan-05,1:50,4839420.364,366586.6387
3047,7-Jan-05,1:55,4839419.149,366586.816
3048,7-Jan-05,2:00,4839429.004,366575.7023
3049,7-Jan-05,2:05,4839421.63,366586.6801
3050,7-Jan-05,2:10,4839418.78,366586.9618
3051,7-Jan-05,2:15,4839418.205,366587.9338
3052,7-Jan-05,2:20,4839418.52,366587.7385
3053,7-Jan-05,2:25,4839422.881,366585.786
3054,7-Jan-05,2:30,4839419.135,366586.4287
3055,7-Jan-05,2:35,4839420.03,366586.1161
3056,7-Jan-05,2:40,4839416.665,366589.3864
3057,7-Jan-05,2:45,4839416.782,366587.9296
3058,7-Jan-05,2:50,4839434.924,366580.8348
3059,7-Jan-05,2:55,4839426.202,366584.7157
3060,7-Jan-05,3:00,4839420.363,366586.6548
3061,7-Jan-05,3:05,4839417.98,366588.6065
3062,7-Jan-05,3:10,4839420.508,366588.2942
3063,7-Jan-05,3:15,4839428.152,366628.9565
3064,7-Jan-05,3:20,4839422.468,366584.7298
3065,7-Jan-05,3:25,4839422.802,366583.5917
3066,7-Jan-05,3:30,4839427.259,366591.8552
3067,7-Jan-05,3:35,4839424.296,366590.5626
3068,7-Jan-05,3:40,4839420.868,366593.6543
3069,7-Jan-05,3:45,4839422.011,366593.7255
3070,7-Jan-05,3:50,4839418.416,366591.2755
3071,7-Jan-05,3:55,4839421.905,366592.893
3072,7-Jan-05,4:00,4839421.858,366589.1515
3073,7-Jan-05,4:05,4839417.398,366589.9089
3074,7-Jan-05,4:10,4839423.367,366590.3909
3075,7-Jan-05,4:15,4839424.34,366588.3949
3076,7-Jan-05,4:20,4839423.982,366587.38
3077,7-Jan-05,4:25,4839425.047,366586.9095
3078,7-Jan-05,4:30,4839424.213,366586.9574
3079,7-Jan-05,4:35,4839425.306,366586.1972
3080,7-Jan-05,4:40,4839426.053,366588.8322
3081,7-Jan-05,4:45,4839427.783,366585.6421
3082,7-Jan-05,4:50,4839425.227,366584.0432
3083,7-Jan-05,4:55,4839425.532,366587.0966
3084,7-Jan-05,5:00,4839430.33,366591.0862
3085,7-Jan-05,5:05,4839429.227,366586.2513
3086,7-Jan-05,5:10,4839425.087,366586.5718
3087,7-Jan-05,5:15,4839423.933,366587.0647
3088,7-Jan-05,5:20,4839431.769,366585.7862
3089,7-Jan-05,5:25,4839424.963,366589.4553
3090,7-Jan-05,5:30,4839423.886,366583.2828
3091,7-Jan-05,5:35,4839426.566,366584.8519
3092,7-Jan-05,5:40,4839428.478,366588.1147
3093,7-Jan-05,5:45,4839427.986,366584.977
3094,7-Jan-05,5:50,4839423.615,366567.396
3095,7-Jan-05,5:55,4839429.32,366593.8472
3096,7-Jan-05,6:00,4839432.096,366591.1456
3097,7-Jan-05,6:05,4839428.355,366588.1848
3098,7-Jan-05,6:10,4839456.419,366613.8893
3099,7-Jan-05,6:15,4839435.305,366597.3687
3100,7-Jan-05,6:20,4839430.248,366593.5514
3101,7-Jan-05,6:25,4839433.733,366598.7481
3102,7-Jan-05,6:30,4839423.74,366587.2865
3103,7-Jan-05,6:35,4839424.543,366585.9805
3104,7-Jan-05,6:40,4839424.966,366586.5048
3105,7-Jan-05,6:45,4839425.424,366586.3769
3106,7-Jan-05,6:50,4839423.9,366585.3872
3107,7-Jan-05,6:55,4839424.637,366585.7324
3108,7-Jan-05,7:00,4839424.407,366585.0103
3109,7-Jan-05,7:05,4839427.064,366584.9586
3110,7-Jan-05,7:10,4839424.75,366586.1861
3111,7-Jan-05,7:15,4839429.635,366582.4947
3112,7-Jan-05,7:20,4839422.959,366586.3277
3113,7-Jan-05,7:25,4839422.847,366584.1569
3114,7-Jan-05,7:30,4839368.153,366542.7563
3115,7-Jan-05,7:35,4839120.098,366747.3248
3116,7-Jan-05,7:40,4838866.855,366976.8146
3117,7-Jan-05,7:45,4838470.613,367201.3116
3118,7-Jan-05,7:50,4838326.819,367134.693
3119,7-Jan-05,7:55,4838204.756,366609.223
3120,7-Jan-05,8:00,4838049.737,366499.0651
3121,7-Jan-05,8:05,4837865.042,366243.3672
3122,7-Jan-05,8:10,4837764.848,366031.2638
3123,7-Jan-05,8:15,4838087.222,365790.6734
3124,7-Jan-05,8:20,4838399.601,365452.61
3125,7-Jan-05,8:25,4838780.664,365263.2662
3126,7-Jan-05,8:30,4839190.561,365352.3764
3127,7-Jan-05,8:35,4839539.934,365391.9936
3128,7-Jan-05,8:40,4839662.051,365144.7509
3129,7-Jan-05,8:45,4840023.914,365056.6692
3130,7-Jan-05,8:50,4840262.437,365170.8716
3131,7-Jan-05,8:55,4840602.385,365387.503
3132,7-Jan-05,9:00,4841082.272,365552.1635
3133,7-Jan-05,9:05,4841389.423,365659.8064
3134,7-Jan-05,9:10,4841800.546,365848.9502
3135,7-Jan-05,9:15,4842034.755,365939.0364
3136,7-Jan-05,9:20,4842361.787,366334.4724
3137,7-Jan-05,9:25,4842439.477,366678.2513
3138,7-Jan-05,9:30,4842677.247,366926.1411
3139,7-Jan-05,9:35,4842891.448,367297.5154
3140,7-Jan-05,9:40,4843408.096,367299.5542
3141,7-Jan-05,9:45,4843517.083,367428.0496
3142,7-Jan-05,9:50,4843244.618,367832.7592
3143,7-Jan-05,9:55,4843317.644,368858.5637
3144,7-Jan-05,10:00,4842573.305,368972.7226
3145,7-Jan-05,10:05,4842581.814,368979.0215
3146,7-Jan-05,10:10,4842580.784,368979.9843
3147,7-Jan-05,10:15,4842570.503,368970.5404
3148,7-Jan-05,10:20,4842573.459,368971.0658
3149,7-Jan-05,10:25,4842573.841,368967.4715
3150,7-Jan-05,10:30,4842572.048,368973.9308
3151,7-Jan-05,10:35,4842570.504,368968.7758
3152,7-Jan-05,10:40,4842570.934,368972.386
3153,7-Jan-05,10:45,4842571.605,368970.9891
3154,7-Jan-05,10:50,4842572.509,368970.7812
3155,7-Jan-05,10:55,4842571.381,368979.5983
3156,7-Jan-05,11:00,4842570.748,368972.2051
3157,7-Jan-05,11:05,4842571.947,368971.1086
3158,7-Jan-05,11:10,4842572.852,368970.2964
3159,7-Jan-05,11:15,4842575.134,368970.6796
3160,7-Jan-05,11:20,4842568.939,368982.8621
3161,7-Jan-05,11:25,4842574.551,368973.7543
3162,7-Jan-05,11:30,4842572.296,368976.5544
3163,7-Jan-05,11:35,4842572.616,368974.3851
